month,GPR,GPRT,GPRA,SHARE_GPR,N10
2007-05,92.5995864868164,82.30323028564453,103.89258575439453,2.7774171829223633,30820.0
2007-06,97.9723129272461,87.08059692382812,109.30941009521484,2.938565969467163,31546.0
2007-07,112.34625244140625,103.2634048461914,127.13468170166016,3.3696954250335693,30893.0
2007-08,83.17320251464844,73.12574005126953,100.14825439453125,2.4946837425231934,31507.0
2007-09,94.4888687133789,94.93997955322266,92.24872589111328,2.8340840339660645,31968.0
2007-10,101.47301483154297,103.61026763916016,97.49516296386719,3.043565273284912,34959.0
2007-11,89.79544830322266,95.73847961425781,81.56842803955078,2.693310260772705,33379.0
2007-12,94.96749114990234,98.5313720703125,84.13076782226562,2.8484396934509277,30859.0
2008-01,81.49982452392578,76.40237426757812,83.74764251708984,2.444492816925049,32113.0
2008-02,80.75146484375,72.52851104736328,86.75279235839844,2.422046422958374,31461.0
2008-03,77.63613891601562,72.02967834472656,83.48439025878906,2.328605890274048,32294.0
2008-04,71.9048080444336,69.45796966552734,69.99274444580078,2.1567013263702393,31576.0
2008-05,72.57379913330078,70.67774963378906,74.78978729248047,2.176766872406006,32755.0
2008-06,87.54842376708984,88.88606262207031,80.34490203857422,2.625913381576538,30656.0
2008-07,89.73957061767578,84.3224868774414,88.16068267822266,2.6916344165802,30279.0
2008-08,88.55410766601562,75.76971435546875,105.06571197509766,2.6560778617858887,29969.0
2008-09,88.54255676269531,82.01426696777344,94.46100616455078,2.655731201171875,30726.0
2008-10,64.15979766845703,53.11738967895508,75.28266143798828,1.92439866065979,32010.0
2008-11,79.08097076416016,68.30364990234375,95.14356231689453,2.3719420433044434,29596.0
2008-12,92.3664321899414,83.84313201904297,109.21497344970703,2.7704238891601562,26819.0
2009-01,85.36947631835938,86.31317138671875,89.7125473022461,2.560558319091797,28939.0
2009-02,67.45267486572266,64.77291107177734,64.58635711669922,2.023164749145508,26592.0
2009-03,72.64462280273438,69.17710876464844,74.83297729492188,2.178891181945801,28822.0
2009-04,85.6884994506836,84.48536682128906,83.98128509521484,2.570127248764038,27664.0
2009-05,89.68086242675781,86.63702392578125,92.64315032958984,2.689873456954956,27808.0
2009-06,81.10958862304688,80.80081939697266,74.5913314819336,2.432788133621216,26595.0
2009-07,83.43962097167969,82.10675048828125,80.12088012695312,2.5026745796203613,26172.0
2009-08,73.37187957763672,64.70917510986328,78.04385375976562,2.200704336166382,24992.0
2009-09,92.8399887084961,97.492919921875,77.7846450805664,2.784627676010132,26359.0
2009-10,90.57640075683594,88.22991180419922,90.4251480102539,2.7167341709136963,28122.0
2009-11,82.10176086425781,74.31538391113281,85.0097885131836,2.4625470638275146,26233.0
2009-12,92.94691467285156,89.34334564208984,95.87136840820312,2.787834882736206,24858.0
2010-01,91.58102416992188,84.97299194335938,100.41094207763672,2.7468667030334473,27049.0
2010-02,80.72535705566406,78.84627532958984,80.71173858642578,2.4212634563446045,27465.0
2010-03,74.116943359375,73.49691009521484,70.03934478759766,2.2230517864227295,29464.0
2010-04,88.76158142089844,92.05691528320312,81.26840209960938,2.6623005867004395,28096.0
2010-05,88.95870971679688,87.49411010742188,85.85739135742188,2.668213367462158,29308.0
2010-06,96.45369720458984,110.69171905517578,70.9886245727539,2.893016815185547,29070.0
